id_transaction;name_customer;name_product;quantity_sold;date_transaction;category_product;unit_price;transaction_amount;region;id_seller
T5670;Customer22;Wireless Charger;7;2021-06-19;Electronics;347.48;2432.36;East;S3
T5671;Customer8;Noise Cancelling Headphones;2;2021-06-05;Electronics;398.86;797.72;West;S4
T5672;Customer21;Wheelbarrow;3;2021-09-10;Garden;197.72;593.16;West;S4
T5673;Customer23;Projector;5;2021-11-03;Electronics;498.57;2492.85;South-East;S7
T5674;Customer3;Garden Bench;10;2021-03-27;Garden;158.28;1582.8;South;S2
T5675;Customer18;Shovel;6;2021-05-04;Garden;119.01;714.06;North-East;S6
T5676;Customer22;Air Purifier;5;2021-06-01;Home Appliances;289.79;1448.95;East;S3
T5677;Customer8;Patio Heater;7;2021-02-10;Garden;264.27;1849.89;West;S4
T5678;Customer28;Wheelbarrow;8;2021-08-04;Garden;197.72;1581.76;Central;S5
T5679;Customer16;Rain Barrel;7;2021-08-23;Garden;474.58;3322.06;East;S3
T5680;Customer14;Electric Grill;3;2021-05-20;Home Appliances;269.68;809.04;North-West;S8
T5681;Customer9;E-reader;10;2021-05-16;Electronics;124.11;1241.1;Central;S5
T5682;Customer5;Rice Cooker;4;2021-09-08;Home Appliances;360.77;1443.08;Central;S5
T5683;Customer1;Garden Bench;7;2021-03-25;Garden;158.28;1107.96;South-East;S7
T5684;Customer21;Humidifier;10;2021-03-14;Home Appliances;267.02;2670.2;West;S4
T5685;Customer21;Smartwatch;10;2021-05-05;Electronics;133.49;1334.9;West;S4
T5686;Customer17;Coffee Machine;2;2021-12-01;Home Appliances;488.53;977.06;West;S4
T5687;Customer8;Washing Machine;9;2021-05-03;Home Appliances;175.81;1582.29;West;S4
T5688;Customer3;Grill;3;2021-06-18;Garden;490.4;1471.2;South;S2
T5689;Customer4;Wearable Fitness Tracker;5;2021-01-22;Electronics;383.13;1915.65;South-West;S9
T5690;Customer29;Slow Cooker;9;2021-10-25;Home Appliances;142.42;1281.78;South-East;S7
T5691;Customer24;Electric Toothbrush;4;2021-09-18;Home Appliances;320.83;1283.32;North-West;S8
T5692;Customer20;Noise Cancelling Headphones;10;2021-12-18;Electronics;398.86;3988.6;South;S2
T5693;Customer13;Projector;9;2021-08-10;Electronics;498.57;4487.13;East;S3
T5694;Customer2;Bread Maker;5;2021-05-20;Home Appliances;97.27;486.35;North-East;S6
T5695;Customer1;Bread Maker;3;2021-08-13;Home Appliances;97.27;291.81;South-East;S7
T5696;Customer2;Camera;6;2021-06-18;Electronics;180.47;1082.82;North-East;S6
T5697;Customer27;Game Console;9;2021-08-14;Electronics;172.31;1550.79;Central;S5
T5698;Customer8;Drone;3;2021-11-06;Electronics;373.0;1119.0;West;S4
T5699;Customer30;Hedge Trimmer;8;2021-09-07;Garden;115.83;926.64;South-West;S9
T5700;Customer14;Tablet;8;2021-12-06;Electronics;366.3;2930.4;North-West;S8
T5701;Customer23;Blender;7;2021-12-15;Home Appliances;448.75;3141.25;South-East;S7
T5702;Customer3;Shovel;7;2021-09-01;Garden;119.01;833.07;South;S2
T5703;Customer7;Air Purifier;4;2021-12-02;Home Appliances;289.79;1159.16;North-West;S8
T5704;Customer2;Action Camera;6;2021-11-27;Electronics;67.45;404.7;North-East;S6
T5705;Customer24;Compost Bin;6;2021-10-25;Garden;458.17;2749.02;North-West;S8
T5706;Customer22;Projector;1;2021-04-26;Electronics;498.57;498.57;East;S3
T5707;Customer25;Bird Feeder;5;2021-06-16;Garden;259.8;1299.0;South-East;S7
T5708;Customer12;Garden Bench;3;2021-09-17;Garden;158.28;474.84;North-East;S6
T5709;Customer27;Game Console;2;2021-09-09;Electronics;172.31;344.62;Central;S5
T5710;Customer5;Toaster;8;2021-08-10;Home Appliances;472.73;3781.84;Central;S5
T5711;Customer7;Watering Can;7;2021-03-23;Garden;327.29;2291.03;North-West;S8
T5712;Customer28;Leaf Blower;2;2021-08-27;Garden;203.1;406.2;Central;S5
T5713;Customer9;Pruning Shears;5;2021-01-21;Garden;182.53;912.65;Central;S5
T5714;Customer26;Portable Gaming System;4;2021-04-13;Electronics;162.18;648.72;North;S1
T5715;Customer14;External Hard Drive;6;2021-12-05;Electronics;303.42;1820.52;North-West;S8
T5716;Customer27;Steam Iron;10;2021-05-13;Home Appliances;385.8;3858.0;Central;S5
T5717;Customer26;Noise Cancelling Headphones;3;2021-02-10;Electronics;398.86;1196.58;North;S1
T5718;Customer5;Noise Cancelling Headphones;1;2021-10-08;Electronics;398.86;398.86;Central;S5
T5719;Customer26;E-reader;1;2021-05-03;Electronics;124.11;124.11;North;S1
T5720;Customer11;Bluetooth Speaker;7;2021-02-24;Electronics;193.92;1357.44;Central;S5
T5721;Customer20;Electric Grill;2;2021-02-04;Home Appliances;269.68;539.36;South;S2
T5722;Customer13;Drone;10;2021-01-01;Electronics;373.0;3730.0;East;S3
T5723;Customer28;Patio Umbrella;9;2021-10-04;Garden;391.96;3527.64;Central;S5
T5724;Customer18;Sprinkler;1;2021-10-09;Garden;252.06;252.06;North-East;S6
T5725;Customer18;Garden Sculpture;5;2021-04-16;Garden;174.01;870.05;North-East;S6
T5726;Customer1;External Hard Drive;2;2021-06-29;Electronics;303.42;606.84;South-East;S7
T5727;Customer15;Camera;10;2021-06-24;Electronics;180.47;1804.7;South-East;S7
T5728;Customer15;Electric Toothbrush;8;2021-11-28;Home Appliances;320.83;2566.64;South-East;S7
T5729;Customer1;Smartwatch;6;2021-04-11;Electronics;133.49;800.94;South-East;S7
T5730;Customer9;Patio Umbrella;7;2021-02-10;Garden;391.96;2743.72;Central;S5
T5731;Customer22;Camera;4;2021-04-26;Electronics;180.47;721.88;East;S3
T5732;Customer10;Washing Machine;2;2021-04-12;Home Appliances;175.81;351.62;South-East;S7
T5733;Customer21;Bluetooth Speaker;10;2021-04-17;Electronics;193.92;1939.2;West;S4
T5734;Customer22;Bluetooth Speaker;9;2021-10-13;Electronics;193.92;1745.28;East;S3
T5735;Customer1;Patio Umbrella;8;2021-06-24;Garden;391.96;3135.68;South-East;S7
T5736;Customer25;Patio Umbrella;8;2021-04-05;Garden;391.96;3135.68;South-East;S7
T5737;Customer22;Steam Iron;10;2021-10-30;Home Appliances;385.8;3858.0;East;S3
T5738;Customer18;Lawn Mower;1;2021-07-18;Garden;319.8;319.8;North-East;S6
T5739;Customer9;Laptop;7;2021-12-15;Electronics;286.36;2004.52;Central;S5
T5740;Customer9;Outdoor Fire Pit;7;2021-01-01;Garden;298.7;2090.9;Central;S5
T5741;Customer27;Bird Feeder;4;2021-07-21;Garden;259.8;1039.2;Central;S5
T5742;Customer8;Vacuum Cleaner;8;2021-06-22;Home Appliances;321.36;2570.88;West;S4
T5743;Customer29;Camera;9;2021-01-25;Electronics;180.47;1624.23;South-East;S7
T5744;Customer29;Wearable Fitness Tracker;10;2021-10-19;Electronics;383.13;3831.3;South-East;S7
T5745;Customer2;Garden Hose;8;2021-08-18;Garden;80.36;642.88;North-East;S6
T5746;Customer24;Wheelbarrow;9;2021-10-15;Garden;197.72;1779.48;North-West;S8
T5747;Customer7;Headphones;6;2021-03-05;Electronics;486.39;2918.34;North-West;S8
T5748;Customer1;Rice Cooker;1;2021-05-06;Home Appliances;360.77;360.77;South-East;S7
T5749;Customer15;Hair Dryer;4;2021-10-23;Home Appliances;466.13;1864.52;South-East;S7
T5750;Customer8;Dishwasher;7;2021-04-15;Home Appliances;192.46;1347.22;West;S4
T5751;Customer6;Smartwatch;6;2021-06-30;Electronics;133.49;800.94;South;S2
T5752;Customer13;E-reader;1;2021-05-05;Electronics;124.11;124.11;East;S3
T5753;Customer12;Action Camera;1;2021-09-07;Electronics;67.45;67.45;North-East;S6
T5754;Customer29;Electric Toothbrush;4;2021-11-13;Home Appliances;320.83;1283.32;South-East;S7
T5755;Customer12;Hedge Trimmer;6;2021-09-02;Garden;115.83;694.98;North-East;S6
T5756;Customer1;Blender;3;2021-01-05;Home Appliances;448.75;1346.25;South-East;S7
T5757;Customer25;Steam Iron;4;2021-12-19;Home Appliances;385.8;1543.2;South-East;S7
T5758;Customer4;Rice Cooker;1;2021-06-27;Home Appliances;360.77;360.77;South-West;S9
T5759;Customer21;Garden Bench;9;2021-12-07;Garden;158.28;1424.52;West;S4
T5760;Customer27;Lawn Mower;8;2021-02-20;Garden;319.8;2558.4;Central;S5
T5761;Customer23;Bird Feeder;4;2021-06-05;Garden;259.8;1039.2;South-East;S7
T5762;Customer17;Wearable Fitness Tracker;7;2021-11-20;Electronics;383.13;2681.91;West;S4
T5763;Customer6;Hedge Trimmer;10;2021-04-12;Garden;115.83;1158.3;South;S2
T5764;Customer13;Bird Feeder;1;2021-08-12;Garden;259.8;259.8;East;S3
T5765;Customer18;Blender;7;2021-05-07;Home Appliances;448.75;3141.25;North-East;S6
T5766;Customer9;Garden Hose;2;2021-05-31;Garden;80.36;160.72;Central;S5
T5767;Customer14;Portable Gaming System;7;2021-08-04;Electronics;162.18;1135.26;North-West;S8
T5768;Customer16;Grill;7;2021-07-13;Garden;490.4;3432.8;East;S3
T5769;Customer13;Slow Cooker;1;2021-11-01;Home Appliances;142.42;142.42;East;S3
T5770;Customer26;Refrigerator;7;2021-08-31;Home Appliances;177.97;1245.79;North;S1
T5771;Customer14;Coffee Machine;7;2021-05-19;Home Appliances;488.53;3419.71;North-West;S8
T5772;Customer4;Patio Umbrella;7;2021-08-30;Garden;391.96;2743.72;South-West;S9
T5773;Customer20;Air Purifier;6;2021-01-22;Home Appliances;289.79;1738.74;South;S2
T5774;Customer21;Shovel;1;2021-09-18;Garden;119.01;119.01;West;S4
T5775;Customer19;Rice Cooker;4;2021-09-14;Home Appliances;360.77;1443.08;North-West;S8
T5776;Customer21;VR Headset;3;2021-06-21;Electronics;421.47;1264.41;West;S4
T5777;Customer5;Garden Bench;4;2021-05-11;Garden;158.28;633.12;Central;S5
T5778;Customer3;Garden Hose;4;2021-11-24;Garden;80.36;321.44;South;S2
T5779;Customer25;Washing Machine;1;2021-06-05;Home Appliances;175.81;175.81;South-East;S7
T5780;Customer7;Shovel;8;2021-05-15;Garden;119.01;952.08;North-West;S8
T5781;Customer21;Leaf Blower;2;2021-03-08;Garden;203.1;406.2;West;S4
T5782;Customer9;Sprinkler;2;2021-05-23;Garden;252.06;504.12;Central;S5
T5783;Customer26;Noise Cancelling Headphones;9;2021-02-20;Electronics;398.86;3589.74;North;S1
T5784;Customer12;Digital Camera;4;2021-08-27;Electronics;106.29;425.16;North-East;S6
T5785;Customer26;Game Console;1;2021-04-18;Electronics;172.31;172.31;North;S1
T5786;Customer27;Stand Mixer;5;2021-10-26;Home Appliances;308.99;1544.95;Central;S5
T5787;Customer20;Refrigerator;3;2021-04-14;Home Appliances;177.97;533.91;South;S2
T5788;Customer21;Bird Feeder;9;2021-01-25;Garden;259.8;2338.2;West;S4
T5789;Customer15;Wearable Fitness Tracker;4;2021-08-21;Electronics;383.13;1532.52;South-East;S7
T5790;Customer20;Electric Toothbrush;4;2021-04-27;Home Appliances;320.83;1283.32;South;S2
T5791;Customer5;Laptop;3;2021-08-01;Electronics;286.36;859.08;Central;S5
T5792;Customer17;Pruning Shears;7;2021-07-22;Garden;182.53;1277.71;West;S4
T5793;Customer15;Digital Camera;9;2021-04-08;Electronics;106.29;956.61;South-East;S7
T5794;Customer5;Grill;4;2021-01-23;Garden;490.4;1961.6;Central;S5
T5795;Customer7;Air Fryer;5;2021-05-24;Home Appliances;172.82;864.1;North-West;S8
T5796;Customer14;Rain Barrel;10;2021-06-28;Garden;474.58;4745.8;North-West;S8
T5797;Customer26;Washing Machine;8;2021-11-08;Home Appliances;175.81;1406.48;North;S1
T5798;Customer1;Drone;2;2021-10-25;Electronics;373.0;746.0;South-East;S7
T5799;Customer25;Smart Home Hub;10;2021-01-13;Electronics;436.04;4360.4;South-East;S7
T5800;Customer21;VR Headset;8;2021-06-04;Electronics;421.47;3371.76;West;S4
T5801;Customer28;Game Console;9;2021-03-28;Electronics;172.31;1550.79;Central;S5
T5802;Customer11;Rice Cooker;8;2021-05-11;Home Appliances;360.77;2886.16;Central;S5
T5803;Customer9;Garden Bench;9;2021-04-28;Garden;158.28;1424.52;Central;S5
T5804;Customer2;Wireless Charger;6;2021-05-21;Electronics;347.48;2084.88;North-East;S6
T5805;Customer4;Projector;10;2021-04-24;Electronics;498.57;4985.7;South-West;S9
T5806;Customer27;Rice Cooker;1;2021-06-24;Home Appliances;360.77;360.77;Central;S5
T5807;Customer29;Patio Umbrella;5;2021-07-05;Garden;391.96;1959.8;South-East;S7
T5808;Customer19;Steam Iron;1;2021-05-19;Home Appliances;385.8;385.8;North-West;S8
T5809;Customer8;Hair Dryer;6;2021-07-31;Home Appliances;466.13;2796.78;West;S4
T5810;Customer17;Dishwasher;7;2021-03-29;Home Appliances;192.46;1347.22;West;S4
T5811;Customer10;Laptop;8;2021-04-05;Electronics;286.36;2290.88;South-East;S7
T5812;Customer14;Refrigerator;1;2021-10-27;Home Appliances;177.97;177.97;North-West;S8
T5813;Customer29;Projector;9;2021-05-05;Electronics;498.57;4487.13;South-East;S7
T5814;Customer3;Watering Can;10;2021-09-26;Garden;327.29;3272.9;South;S2
T5815;Customer24;Washing Machine;10;2021-04-18;Home Appliances;175.81;1758.1;North-West;S8
T5816;Customer14;Tablet;5;2021-07-22;Electronics;366.3;1831.5;North-West;S8
T5817;Customer23;Pruning Shears;10;2021-10-14;Garden;182.53;1825.3;South-East;S7
T5818;Customer22;Pruning Shears;6;2021-12-08;Garden;182.53;1095.18;East;S3
T5819;Customer20;Garden Hose;3;2021-02-15;Garden;80.36;241.08;South;S2
T5820;Customer15;Noise Cancelling Headphones;9;2021-09-25;Electronics;398.86;3589.74;South-East;S7
T5821;Customer20;Hair Dryer;10;2021-10-10;Home Appliances;466.13;4661.3;South;S2
T5822;Customer20;Laptop;2;2021-03-07;Electronics;286.36;572.72;South;S2
T5823;Customer15;Smart Home Hub;6;2021-04-02;Electronics;436.04;2616.24;South-East;S7
T5824;Customer16;Patio Umbrella;6;2021-03-17;Garden;391.96;2351.76;East;S3
T5825;Customer30;Washing Machine;2;2021-07-06;Home Appliances;175.81;351.62;South-West;S9
T5826;Customer15;Microwave;5;2021-10-25;Home Appliances;409.2;2046.0;South-East;S7
T5827;Customer24;Game Console;7;2021-12-04;Electronics;172.31;1206.17;North-West;S8
T5828;Customer2;Electric Kettle;10;2021-01-02;Home Appliances;386.45;3864.5;North-East;S6
T5829;Customer30;Wireless Charger;4;2021-03-07;Electronics;347.48;1389.92;South-West;S9
T5830;Customer27;Action Camera;2;2021-07-17;Electronics;67.45;134.9;Central;S5
T5831;Customer30;Smartwatch;7;2021-06-23;Electronics;133.49;934.43;South-West;S9
T5832;Customer26;Projector;8;2021-05-16;Electronics;498.57;3988.56;North;S1
T5833;Customer7;Electric Grill;1;2021-10-05;Home Appliances;269.68;269.68;North-West;S8
T5834;Customer5;Stand Mixer;10;2021-11-15;Home Appliances;308.99;3089.9;Central;S5
T5835;Customer14;Air Fryer;10;2021-04-14;Home Appliances;172.82;1728.2;North-West;S8
T5836;Customer9;Bread Maker;8;2021-11-28;Home Appliances;97.27;778.16;Central;S5
T5837;Customer3;Projector;2;2021-01-25;Electronics;498.57;997.14;South;S2
T5838;Customer29;Smart Home Hub;10;2021-05-21;Electronics;436.04;4360.4;South-East;S7
T5839;Customer2;Microwave;4;2021-03-28;Home Appliances;409.2;1636.8;North-East;S6
T5840;Customer27;Bread Maker;6;2021-06-07;Home Appliances;97.27;583.62;Central;S5
T5841;Customer30;Watering Can;9;2021-11-27;Garden;327.29;2945.61;South-West;S9
T5842;Customer26;Outdoor Fire Pit;9;2021-10-22;Garden;298.7;2688.3;North;S1
T5843;Customer9;Sprinkler;7;2021-11-11;Garden;252.06;1764.42;Central;S5
T5844;Customer25;Smartwatch;7;2021-05-24;Electronics;133.49;934.43;South-East;S7
T5845;Customer18;Wireless Charger;8;2021-12-09;Electronics;347.48;2779.84;North-East;S6
T5846;Customer5;VR Headset;6;2021-10-04;Electronics;421.47;2528.82;Central;S5
T5847;Customer13;Leaf Blower;1;2021-08-27;Garden;203.1;203.1;East;S3
T5848;Customer19;Electric Toothbrush;8;2021-09-15;Home Appliances;320.83;2566.64;North-West;S8
T5849;Customer10;Rain Barrel;10;2021-09-06;Garden;474.58;4745.8;South-East;S7
T5850;Customer4;Electric Kettle;9;2021-03-18;Home Appliances;386.45;3478.05;South-West;S9
T5851;Customer20;Rice Cooker;8;2021-10-10;Home Appliances;360.77;2886.16;South;S2
T5852;Customer11;Headphones;7;2021-04-17;Electronics;486.39;3404.73;Central;S5
T5853;Customer3;Wearable Fitness Tracker;9;2021-03-11;Electronics;383.13;3448.17;South;S2
T5854;Customer19;VR Headset;6;2021-07-18;Electronics;421.47;2528.82;North-West;S8
T5855;Customer24;Patio Umbrella;8;2021-06-16;Garden;391.96;3135.68;North-West;S8
T5856;Customer15;VR Headset;1;2021-04-20;Electronics;421.47;421.47;South-East;S7
T5857;Customer14;Stand Mixer;9;2021-01-19;Home Appliances;308.99;2780.91;North-West;S8
T5858;Customer30;Shovel;9;2021-04-26;Garden;119.01;1071.09;South-West;S9
T5859;Customer25;Wheelbarrow;8;2021-10-29;Garden;197.72;1581.76;South-East;S7
T5860;Customer7;Laptop;4;2021-07-14;Electronics;286.36;1145.44;North-West;S8
T5861;Customer29;Headphones;4;2021-08-07;Electronics;486.39;1945.56;South-East;S7
T5862;Customer3;Outdoor Fire Pit;8;2021-03-07;Garden;298.7;2389.6;South;S2
T5863;Customer17;Digital Camera;10;2021-06-16;Electronics;106.29;1062.9;West;S4
T5864;Customer1;Patio Umbrella;4;2021-12-15;Garden;391.96;1567.84;South-East;S7
T5865;Customer26;Compost Bin;8;2021-10-25;Garden;458.17;3665.36;North;S1
T5866;Customer18;Washing Machine;10;2021-11-15;Home Appliances;175.81;1758.1;North-East;S6
T5867;Customer24;Bread Maker;9;2021-07-02;Home Appliances;97.27;875.43;North-West;S8
T5868;Customer27;Garden Hose;5;2021-03-04;Garden;80.36;401.8;Central;S5
T5869;Customer16;VR Headset;1;2021-02-21;Electronics;421.47;421.47;East;S3
T5870;Customer10;Shovel;6;2021-08-15;Garden;119.01;714.06;South-East;S7
T5871;Customer17;Garden Bench;7;2021-10-11;Garden;158.28;1107.96;West;S4
T5872;Customer1;Electric Kettle;9;2021-02-15;Home Appliances;386.45;3478.05;South-East;S7
T5873;Customer26;Garden Bench;5;2021-10-02;Garden;158.28;791.4;North;S1
T5874;Customer26;Game Console;4;2021-05-18;Electronics;172.31;689.24;North;S1
T5875;Customer17;VR Headset;7;2021-10-22;Electronics;421.47;2950.29;West;S4
T5876;Customer26;External Hard Drive;4;2021-01-17;Electronics;303.42;1213.68;North;S1
T5877;Customer27;Steam Iron;5;2021-02-12;Home Appliances;385.8;1929.0;Central;S5
T5878;Customer6;Leaf Blower;8;2021-07-18;Garden;203.1;1624.8;South;S2
T5879;Customer12;Hedge Trimmer;1;2021-07-27;Garden;115.83;115.83;North-East;S6
T5880;Customer7;Smartwatch;2;2021-09-14;Electronics;133.49;266.98;North-West;S8
T5881;Customer10;E-reader;5;2021-05-28;Electronics;124.11;620.55;South-East;S7
T5882;Customer28;Noise Cancelling Headphones;1;2021-08-02;Electronics;398.86;398.86;Central;S5
T5883;Customer25;Digital Camera;3;2021-11-03;Electronics;106.29;318.87;South-East;S7
T5884;Customer23;Blender;4;2021-05-06;Home Appliances;448.75;1795.0;South-East;S7
T5885;Customer5;Noise Cancelling Headphones;7;2021-09-23;Electronics;398.86;2792.02;Central;S5
T5886;Customer7;Noise Cancelling Headphones;7;2021-03-12;Electronics;398.86;2792.02;North-West;S8
T5887;Customer15;Solar Light;1;2021-01-15;Garden;497.68;497.68;South-East;S7
T5888;Customer8;Shovel;1;2021-05-29;Garden;119.01;119.01;West;S4
T5889;Customer10;Air Fryer;5;2021-06-07;Home Appliances;172.82;864.1;South-East;S7
T5890;Customer15;Drone;9;2021-03-04;Electronics;373.0;3357.0;South-East;S7
T5891;Customer20;Camera;2;2021-07-22;Electronics;180.47;360.94;South;S2
T5892;Customer27;Refrigerator;6;2021-10-11;Home Appliances;177.97;1067.82;Central;S5
T5893;Customer13;Humidifier;9;2021-05-22;Home Appliances;267.02;2403.18;East;S3
T5894;Customer5;Smartwatch;2;2021-05-14;Electronics;133.49;266.98;Central;S5
T5895;Customer22;Tablet;9;2021-10-24;Electronics;366.3;3296.7;East;S3
T5896;Customer13;External Hard Drive;5;2021-07-03;Electronics;303.42;1517.1;East;S3
T5897;Customer1;Coffee Machine;3;2021-10-26;Home Appliances;488.53;1465.59;South-East;S7
T5898;Customer1;Air Purifier;9;2021-02-11;Home Appliances;289.79;2608.11;South-East;S7
T5899;Customer8;Shovel;4;2021-12-07;Garden;119.01;476.04;West;S4
T5900;Customer19;Headphones;3;2021-05-19;Electronics;486.39;1459.17;North-West;S8
T5901;Customer8;Dishwasher;6;2021-07-18;Home Appliances;192.46;1154.76;West;S4
T5902;Customer26;Electric Kettle;1;2021-05-30;Home Appliances;386.45;386.45;North;S1
T5903;Customer22;External Hard Drive;5;2021-05-19;Electronics;303.42;1517.1;East;S3
T5904;Customer7;Portable Gaming System;5;2021-03-19;Electronics;162.18;810.9;North-West;S8
T5905;Customer7;Garden Hose;8;2021-05-27;Garden;80.36;642.88;North-West;S8
T5906;Customer6;Headphones;5;2021-10-18;Electronics;486.39;2431.95;South;S2
T5907;Customer21;Humidifier;8;2021-10-19;Home Appliances;267.02;2136.16;West;S4
T5908;Customer8;Laptop;1;2021-12-16;Electronics;286.36;286.36;West;S4
T5909;Customer29;Air Fryer;5;2021-10-31;Home Appliances;172.82;864.1;South-East;S7
T5910;Customer8;Wheelbarrow;2;2021-05-05;Garden;197.72;395.44;West;S4
T5911;Customer12;Toaster;2;2021-10-03;Home Appliances;472.73;945.46;North-East;S6
T5912;Customer7;Noise Cancelling Headphones;9;2021-11-26;Electronics;398.86;3589.74;North-West;S8
T5913;Customer1;Dishwasher;8;2021-03-14;Home Appliances;192.46;1539.68;South-East;S7
T5914;Customer19;Slow Cooker;10;2021-06-22;Home Appliances;142.42;1424.2;North-West;S8
T5915;Customer28;Garden Bench;4;2021-04-03;Garden;158.28;633.12;Central;S5
T5916;Customer19;Air Purifier;8;2021-09-27;Home Appliances;289.79;2318.32;North-West;S8
T5917;Customer27;VR Headset;3;2021-01-20;Electronics;421.47;1264.41;Central;S5
T5918;Customer27;Air Purifier;3;2021-06-02;Home Appliances;289.79;869.37;Central;S5
T5919;Customer5;Rice Cooker;8;2021-08-10;Home Appliances;360.77;2886.16;Central;S5
T5920;Customer19;Microwave;1;2021-01-10;Home Appliances;409.2;409.2;North-West;S8
T5921;Customer27;Microwave;4;2021-05-14;Home Appliances;409.2;1636.8;Central;S5
T5922;Customer30;Camera;6;2021-11-10;Electronics;180.47;1082.82;South-West;S9
T5923;Customer2;Action Camera;1;2021-06-08;Electronics;67.45;67.45;North-East;S6
T5924;Customer12;Drone;10;2021-12-05;Electronics;373.0;3730.0;North-East;S6
T5925;Customer10;Microwave;5;2021-12-16;Home Appliances;409.2;2046.0;South-East;S7
T5926;Customer28;Solar Light;9;2021-10-25;Garden;497.68;4479.12;Central;S5
T5927;Customer1;Compost Bin;6;2021-09-04;Garden;458.17;2749.02;South-East;S7
T5928;Customer30;Bread Maker;7;2021-08-18;Home Appliances;97.27;680.89;South-West;S9
T5929;Customer6;Vacuum Cleaner;3;2021-06-15;Home Appliances;321.36;964.08;South;S2
T5930;Customer1;Bread Maker;6;2021-07-06;Home Appliances;97.27;583.62;South-East;S7
T5931;Customer17;External Hard Drive;7;2021-09-09;Electronics;303.42;2123.94;West;S4
T5932;Customer20;Humidifier;7;2021-09-09;Home Appliances;267.02;1869.14;South;S2
T5933;Customer23;Projector;8;2021-03-19;Electronics;498.57;3988.56;South-East;S7
T5934;Customer4;Digital Camera;8;2021-12-10;Electronics;106.29;850.32;South-West;S9
T5935;Customer20;External Hard Drive;2;2021-06-01;Electronics;303.42;606.84;South;S2
T5936;Customer1;Leaf Blower;10;2021-01-05;Garden;203.1;2031.0;South-East;S7
T5937;Customer24;Smart Home Hub;10;2021-07-10;Electronics;436.04;4360.4;North-West;S8
T5938;Customer16;Microwave;5;2021-02-26;Home Appliances;409.2;2046.0;East;S3
T5939;Customer30;Air Fryer;6;2021-03-07;Home Appliances;172.82;1036.92;South-West;S9
T5940;Customer23;Smart Home Hub;7;2021-11-01;Electronics;436.04;3052.28;South-East;S7
T5941;Customer10;VR Headset;9;2021-12-01;Electronics;421.47;3793.23;South-East;S7
T5942;Customer16;Hair Dryer;5;2021-12-11;Home Appliances;466.13;2330.65;East;S3
T5943;Customer7;Toaster;1;2021-10-11;Home Appliances;472.73;472.73;North-West;S8
T5944;Customer28;Hair Dryer;1;2021-06-15;Home Appliances;466.13;466.13;Central;S5
T5945;Customer26;Microwave;1;2021-09-16;Home Appliances;409.2;409.2;North;S1
T5946;Customer14;Pruning Shears;1;2021-11-08;Garden;182.53;182.53;North-West;S8
T5947;Customer6;Tablet;3;2021-08-07;Electronics;366.3;1098.9;South;S2
T5948;Customer10;Outdoor Fire Pit;4;2021-06-05;Garden;298.7;1194.8;South-East;S7
T5949;Customer20;Bluetooth Speaker;7;2021-11-07;Electronics;193.92;1357.44;South;S2
T5950;Customer9;Air Fryer;2;2021-09-09;Home Appliances;172.82;345.64;Central;S5
T5951;Customer11;Bluetooth Speaker;10;2021-08-24;Electronics;193.92;1939.2;Central;S5
T5952;Customer27;Digital Camera;3;2021-01-29;Electronics;106.29;318.87;Central;S5
T5953;Customer10;Noise Cancelling Headphones;8;2021-04-26;Electronics;398.86;3190.88;South-East;S7
T5954;Customer22;Tablet;1;2021-02-06;Electronics;366.3;366.3;East;S3
T5955;Customer25;Coffee Machine;5;2021-12-14;Home Appliances;488.53;2442.65;South-East;S7
T5956;Customer8;Grill;8;2021-11-15;Garden;490.4;3923.2;West;S4
T5957;Customer29;Sprinkler;3;2021-10-17;Garden;252.06;756.18;South-East;S7
T5958;Customer25;VR Headset;7;2021-09-03;Electronics;421.47;2950.29;South-East;S7
T5959;Customer7;Hedge Trimmer;4;2021-10-26;Garden;115.83;463.32;North-West;S8
T5960;Customer21;Portable Gaming System;1;2021-03-26;Electronics;162.18;162.18;West;S4
T5961;Customer12;Vacuum Cleaner;9;2021-10-07;Home Appliances;321.36;2892.24;North-East;S6
T5962;Customer23;Stand Mixer;2;2021-06-29;Home Appliances;308.99;617.98;South-East;S7
T5963;Customer25;Hedge Trimmer;10;2021-10-03;Garden;115.83;1158.3;South-East;S7
T5964;Customer1;Garden Fork;4;2021-11-08;Garden;445.02;1780.08;South-East;S7
T5965;Customer7;Garden Sculpture;8;2021-06-28;Garden;174.01;1392.08;North-West;S8
T5966;Customer1;Bread Maker;8;2021-05-11;Home Appliances;97.27;778.16;South-East;S7
T5967;Customer18;Patio Umbrella;4;2021-08-03;Garden;391.96;1567.84;North-East;S6
T5968;Customer17;Patio Heater;3;2021-08-02;Garden;264.27;792.81;West;S4
T5969;Customer10;Portable Gaming System;8;2021-11-25;Electronics;162.18;1297.44;South-East;S7
T5970;Customer12;Pruning Shears;1;2021-10-19;Garden;182.53;182.53;North-East;S6
T5971;Customer3;Portable Gaming System;10;2021-11-09;Electronics;162.18;1621.8;South;S2
T5972;Customer10;Garden Fork;5;2021-01-01;Garden;445.02;2225.1;South-East;S7
T5973;Customer27;Rain Barrel;6;2021-06-10;Garden;474.58;2847.48;Central;S5
T5974;Customer24;External Hard Drive;6;2021-01-15;Electronics;303.42;1820.52;North-West;S8
T5975;Customer22;Garden Fork;3;2021-01-25;Garden;445.02;1335.06;East;S3
